"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Ttyh3",3483.81952377645,-0.0416173251243371,0.229219274855355,0.70802168497891,0.872029118984718
"Tub",1.07136668504477,0.013908030260341,0.259099126150056,0.579814440300672,NA
"Tuba1a",7392.67069159773,0.169157197750915,0.226684882401892,0.238178370399215,0.554427700125576
"Tuba1b",40086.3651377539,0.18300121652028,0.228771588120179,0.223145698765246,0.53825012666111
"Tuba1c",4581.19908209501,0.390710860631152,0.402161184970422,0.0392392683596636,0.26655214921533
"Tuba3a",1.34611335748087,0.0227658618447437,0.260127158031638,0.378374161561465,NA
"Tuba4a",1101.72518536512,0.0570061104574494,0.217708943306461,0.648761122200831,0.839890927046317
"Tuba8",3.03965258469349,0.00244193661018289,0.257256199509235,0.946447408849747,NA
"Tubb2a",283.961679424474,0.260785694158257,0.279055872190126,0.10058477338015,0.389207383740995
"Tubb2b",889.925775693721,0.186905290744941,0.208840243791142,0.19472189144876,0.508738870385759
"Tubb3",120.856687328989,-0.797065523345086,0.538554028000736,0.00627193673963695,0.108913380344943
"Tubb4a",570.00138579657,-0.55606371111618,0.263486312701883,0.00421270859850358,0.0846514122453671
"Tubb4b",5837.3963529888,0.200444331215273,0.230122204443408,0.178123307850387,0.487874709109097
"Tubb5",31064.4913365292,-0.0389704926351741,0.158684218865084,0.747845629388235,0.89143120887069
"Tubb6",4219.58858288993,-0.114248222405443,0.152871134375179,0.359206004702381,0.656233438293124
"Tubd1",113.89471996638,0.0473249791868224,0.227553589853887,0.683936666048211,0.860796028056718
"Tube1",243.272472879028,-0.50600520219216,0.32729483489532,0.0138962228427711,0.167703683690756
"Tubg1",1476.36136578316,-0.14923862422846,0.228052417036999,0.281857118156498,0.5922849226925
"Tubg2",86.3767961290445,1.09741608394685,0.341323990762301,7.75691146446258e-05,0.0059773236066111
"Tubgcp2",1059.12236246995,-0.0834700490418476,0.162325193211898,0.51195744330757,0.759980284607304
"Tubgcp3",5152.60196761213,-0.694656589261509,0.341259556035582,0.00291398360474314,0.0684330217707093
"Tubgcp4",1224.63089669147,-0.157028611279296,0.259545959238103,0.23488401168422,0.551324734891173
"Tubgcp5",457.870682071124,-0.150013680077446,0.197920823751336,0.282381404162193,0.592534089137323
"Tubgcp6",1056.33872150147,-0.0521949158497231,0.158708089616497,0.67953393669432,0.858393821251088
"Tufm",3569.29551146125,0.0126793391613809,0.197881584968125,0.925719586853735,0.971307676624952
"Tuft1",306.81231217005,0.832256386367579,0.302705372226068,0.000446783045196863,0.021210016793365
"Tug1",2628.83432730832,-0.183404658914722,0.242352091116819,0.203088975182021,0.518517445292234
"Tulp1",210.956511317258,1.51187850133022,0.539082496193798,0.000203204349396986,0.0120120214895252
