"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gm9959",3.78352124238536,-0.191118446786747,0.801636103850075,0.431792372426413,NA
"Gm9964",20.4044868836245,0.0724386774210902,0.657935582014376,0.855031438204028,0.912408476717371
"Gm9967",4.9121955705169,-0.224604334521085,0.777633587894169,0.464787848249131,NA
"Gm9968",6.36929269889888,0.429747309163111,0.861049002681721,0.221881728474833,0.350588923284078
"Gm9973",1185.0059056019,0.61275898482206,0.24913240193141,0.00957379677848928,0.0277971260104407
"Gm9974",2.67512780123776,-0.0330298604471844,0.775068617633374,0.881002335128534,NA
"Gm9978",31.4735294672875,-0.154926651384375,0.560075674577824,0.700689733016608,0.802255508649308
"Gmcl1",484.04300207279,0.0951325176647198,0.259782346220047,0.700878033511691,0.802362205279498
"Gmds",361.068842305349,0.230609214392061,0.272048421924605,0.368874662327818,0.512656779472401
"Gmeb1",674.997999302086,-0.0674509634003609,0.261757298522291,0.782961909776059,0.862280244239012
"Gmeb2",909.895023552072,-0.975878975423685,0.235697664630042,1.40661911058192e-05,9.1560484698064e-05
"Gmfb",2742.82670782273,0.0516391134239642,0.194149599162453,0.785692039398857,0.864215143668917
"Gmfg",764.214561580478,3.40773327842626,0.377044561413821,1.29241779826958e-20,6.09097013754312e-19
"Gmip",1248.05900174685,0.0582522624890548,0.215152289796263,0.78083227118445,0.861002684754202
"Gmnn",261.565994805518,1.40798559187412,0.364804381782715,2.69654660904714e-05,0.000164960603291673
"Gmppa",1040.72290799858,-0.606518596105638,0.228703681167362,0.00550542066303612,0.017460048388486
"Gmppb",416.877820731592,0.191243197139155,0.298388049113222,0.492099225182989,0.631383888006646
"Gmpr",122.665190130056,0.581033543295222,0.400137460031796,0.0962622714478989,0.184121646510481
"Gmpr2",502.377972870822,0.407883931720788,0.246577667193593,0.0820642766598674,0.162300841144682
"Gmps",1809.0084338081,0.385735491564968,0.210890248616059,0.0577634897551746,0.122759239091738
"Gna11",1311.31808293203,-0.66829227522043,0.212218191290669,0.00092005609633403,0.00375773092649425
"Gna12",2062.58414836419,1.25706698516695,0.240068867675883,4.98524311328772e-08,5.28983085214597e-07
"Gna13",1565.09378266934,0.934364849124009,0.31319438648603,0.00126245882996748,0.00492718144325962
"Gna14",7.93645520059786,0.0191412734221413,0.744082679626751,0.952822475317242,0.972961064379214
"Gna15",151.684741565075,2.7847262171019,0.517610658149897,6.82302036245327e-09,8.36613368861276e-08
"Gnai1",4.14215012509365,-0.278287619127405,0.817400480841981,0.328238636247708,NA
"Gnai2",10280.621350262,1.60372547044266,0.238784257879134,3.57188433923003e-12,7.03206914486453e-11
"Gnai3",4300.95215509892,0.104009142464597,0.236247090050643,0.647606754071004,0.760310427575394
"Gnal",120.268421769674,-0.236566724601867,0.377102511919211,0.476286879234027,0.616941226734781
"Gnao1",588.299778660322,-0.929793907971065,0.250316580325952,9.21985159192599e-05,0.000495721274885199
"Gnaq",1640.8153350977,0.722749247674505,0.225747143900065,0.000837586899343017,0.00345858202783049
"Gnas",19515.0472899929,0.16537920050588,0.184889559036438,0.365122890321494,0.508825754150842
"Gnat1",3.46951516401292,-0.00208328957657627,0.75602581297607,0.990676951999422,NA
"Gnat2",17.9664957010492,0.0518380215846067,0.655994450787994,0.896980716862931,0.940283234228727
"Gnaz",81.877264220644,-0.134804252451991,0.435410799657597,0.711001895452332,0.809277341670622
"Gnb1",10538.0936544504,0.505929397155663,0.186513543538357,0.00525214487484816,0.0167639402815812
